"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"60","PF01007.even.uniprotID: (11/11)",4,0.615229785442352,0.191911146044731,0.474727541208267,0.859504132231405,16,0.84297520661157,0.884297520661157,18,0.5
"61","IPR000719.even.uniprotID: (33/33)",0,0.317056089639664,0.186025768518448,0.792142748832703,0.702479338842975,7,0.72910927456382,0.770431588613407,10,0.5
"62","IPR000719.even.uniprotID: (33/33)",1,0.323071539402008,0.323800891637802,0.73624062538147,0.560146923783287,4,0.674931129476584,0.717171717171717,13,0.5
"63","IPR000719.even.uniprotID: (33/33)",2,0.315656185150146,0.358944803476334,0.652044534683228,0.717171717171717,4,0.795224977043159,0.831955922865014,18,0.5
"64","IPR000719.even.uniprotID: (33/33)",3,0.352782040834427,0.341230750083923,0.725151836872101,0.624426078971534,4,0.653810835629017,0.660238751147842,7,0.5
"65","IPR000719.even.uniprotID: (33/33)",4,0.345009535551071,0.170909464359283,1.06368815898895,0.56198347107438,8,0.611570247933884,0.643709825528007,15,0.5
"66","IPR001806.even.uniprotID: (5/5)",0,0.609234213829041,0.753669142723083,0.234335571527481,0.96,18,0.96,0.96,10,0.5
"67","IPR001806.even.uniprotID: (5/5)",1,0.572217106819153,0.717832684516907,0.333535969257355,0.96,11,0.84,1,17,0.5
"68","IPR001806.even.uniprotID: (5/5)",2,0.582373976707458,0.465782582759857,0.649726271629333,0.84,16,0.64,1,9,0.5
"69","IPR001806.even.uniprotID: (5/5)",3,0.816351413726807,0.969075560569763,0.533693730831146,1,9,1,1,7,0.5
"70","IPR001806.even.uniprotID: (5/5)",4,0.572289645671844,0.490910947322845,0.391383677721024,0.8,20,0.8,0.84,1,0.5
"71","P15056: (8/11)",0,0.591548264026642,0.573743641376495,0.580141603946686,0.806818181818182,1,0.840909090909091,0.852272727272727,19,0.5
"72","P15056: (8/11)",1,0.368555277585983,0.327537149190903,0.407631188631058,0.806818181818182,17,0.840909090909091,0.886363636363636,16,0.5
"73","P15056: (8/11)",2,0.387003093957901,0.300763368606567,0.463926672935486,0.75,17,0.738636363636364,0.772727272727273,18,0.5
"74","P15056: (8/11)",3,0.589361727237701,0.43048769235611,0.651036977767944,0.556818181818182,12,0.579545454545455,0.659090909090909,2,0.5
"75","P15056: (8/11)",4,0.593285202980042,0.509794175624847,0.492940187454224,0.920454545454545,10,0.829545454545455,0.965909090909091,8,0.5
"76","P21802: (4/13)",0,0.225066006183624,0.234423935413361,0.316113710403442,0.519230769230769,10,0.5,0.596153846153846,15,0.5
"77","P21802: (4/13)",1,0.211686059832573,0.22791588306427,0.335235476493835,0.673076923076923,10,0.692307692307692,0.711538461538462,9,0.5
"78","P21802: (4/13)",2,0.233907371759415,0.124088861048222,0.256140559911728,0.5,15,0.5,0.673076923076923,1,0.5
"79","P21802: (4/13)",3,0.199631422758102,0.143977105617523,0.339983254671097,0.576923076923077,17,0.557692307692308,0.711538461538462,1,0.5
"80","P21802: (4/13)",4,0.179797291755676,0.0712451860308647,0.383548378944397,0.673076923076923,17,0.769230769230769,0.769230769230769,20,0.5
"81","P07949: (6/12)",0,0.414376974105835,0.20178134739399,0.454237073659897,0.833333333333333,19,0.847222222222222,0.986111111111111,2,0.5
"82","P07949: (6/12)",1,0.424340575933456,0.204897880554199,0.345728158950806,0.916666666666667,15,0.902777777777778,0.972222222222222,1,0.5
"83","P07949: (6/12)",2,0.379061907529831,0.295351922512054,0.324837803840637,0.944444444444444,13,0.861111111111111,0.972222222222222,2,0.5
"84","P07949: (6/12)",3,0.348582625389099,0.0845808312296867,0.303361237049103,0.777777777777778,18,0.833333333333333,0.833333333333333,20,0.5
"85","P07949: (6/12)",4,0.373903185129166,0.211901858448982,0.253186583518982,0.875,14,0.875,0.930555555555556,17,0.5
"86","P04637: (38/5)",0,1.07275521755219,0.956795454025269,1.0875985622406,0.715789473684211,6,0.652631578947368,0.747368421052632,10,0.5
"87","P04637: (38/5)",1,0.542764186859131,0.564062476158142,1.19077396392822,0.8,18,0.710526315789474,0.815789473684211,12,0.5
"88","P04637: (38/5)",2,0.392462641000748,0.469903767108917,1.32900893688202,0.852631578947368,18,0.789473684210526,0.921052631578947,5,0.5
"89","P04637: (38/5)",3,0.94618034362793,0.97737592458725,1.22019374370575,0.563157894736842,5,0.51578947368421,0.605263157894737,15,0.5
"90","P04637: (38/5)",4,0.760566711425781,1.0972934961319,0.937457025051117,0.868421052631579,6,0.815789473684211,0.9,3,0.5
"91","Q09428: (10/4)",0,0.886543035507202,0.373128473758698,1.14056992530823,0.75,19,0.725,0.85,13,0.5
"92","Q09428: (10/4)",1,0.807062745094299,0.538331091403961,0.584546387195587,0.9,15,0.875,0.9,8,0.5
"93","Q09428: (10/4)",2,0.897367119789124,0.518577694892883,0.750565767288208,0.875,16,0.575,0.9,10,0.5
"94","Q09428: (10/4)",3,0.759722471237183,0.506762146949768,1.07561755180359,0.65,17,0.675,0.675,20,0.5
"95","Q09428: (10/4)",4,0.824499130249023,0.727419376373291,0.988364458084106,0.8,13,0.825,0.825,11,0.5
